"ProbeID","CodeClass","GeneName.x","Accession","IsControl","ControlConc","MF_vs_eMF","MF_vs_D","eMF_vs_D","eMF_vs_HS","MF_vs_HS","AveExpr","F","P.Value","adj.P.Val","GeneName.y"
"Endogenous_CTNNB1_NM_001098210.1","Endogenous","CTNNB1","NM_001098210.1",FALSE,NA,0.218260720102077,-0.133209621243289,-0.351470341345365,-0.97227096618689,-0.754010246084814,9.87979557130854,33.4796580863572,4.96160331987816e-16,4.05464357323376e-15,"CTNNB1"
"Endogenous_NFKBIE_NM_004556.2","Endogenous","NFKBIE","NM_004556.2",FALSE,NA,-0.471961187045562,0.266303925867875,0.738265112913436,1.67905147427172,1.20709028722616,6.69033241188027,33.4348156562103,5.15010081418281e-16,4.16391129657334e-15,"NFKBIE"
"Endogenous_CLDN1_NM_021101.3","Endogenous","CLDN1","NM_021101.3",FALSE,NA,0.8956017305296,0.083803304898078,-0.811798425631522,-2.3245947603335,-1.4289930298039,8.91233859422231,33.2616923074682,5.9487078309386e-16,4.75896626475088e-15,"CLDN1"
"Endogenous_FUT4_NM_002033.3","Endogenous","FUT4","NM_002033.3",FALSE,NA,-0.268254719775642,0.335837319184221,0.604092038959863,1.1292885902895,0.861033870513863,6.49277232217736,33.1547662283958,6.50369882469147e-16,5.14876156954741e-15,"FUT4"
"Endogenous_CYTIP_NM_004288.4","Endogenous","CYTIP","NM_004288.4",FALSE,NA,-0.15954116512572,0.895140007956822,1.05468117308254,1.53249408773075,1.37295292260503,7.8206847799422,33.0949955164683,6.83656299701145e-16,5.35648234817392e-15,"CYTIP"
"Endogenous_IRF1_NM_002198.1","Endogenous","IRF1","NM_002198.1",FALSE,NA,-0.371383565966227,0.56534216881435,0.936725734780577,2.22822987323236,1.85684630726613,7.40314102368703,32.7790935692672,8.90608504138105e-16,6.9067598280098e-15,"IRF1"
"Endogenous_MARCKSL1_NM_023009.5","Endogenous","MARCKSL1","NM_023009.5",FALSE,NA,-0.394878176438652,0.370477157709128,0.765355334147779,1.85790707498233,1.46302889854368,7.59380118283062,32.492954862518,1.13271951898593e-15,8.69562459019498e-15,"MARCKSL1"
"Endogenous_FPR3_NM_002030.3","Endogenous","FPR3","NM_002030.3",FALSE,NA,0.0512458488607948,0.582066213337168,0.530820364476373,1.81853910966661,1.8697849585274,7.68763536584443,32.4467696206942,1.177648431271e-15,8.95012807765961e-15,"FPR3"
"Endogenous_CLEC5A_NM_013252.2","Endogenous","CLEC5A","NM_013252.2",FALSE,NA,-0.816053099745424,0.400357822065923,1.21641092181135,1.64174993200398,0.825696832258554,5.62941778010584,32.3514243204606,1.2762110453581e-15,9.60317222249663e-15,"CLEC5A"
"Endogenous_IRF8_NM_002163.2","Endogenous","IRF8","NM_002163.2",FALSE,NA,0.527280677363063,1.17349023357707,0.646209556214004,1.51915418068561,2.04643485804867,7.24141137247783,32.3145533577642,1.31653667842024e-15,9.80948897646454e-15,"IRF8"
"Endogenous_MYC_NM_002467.3","Endogenous","MYC","NM_002467.3",FALSE,NA,0.273197927443187,-0.27342205893035,-0.546619986373537,-1.5938389281101,-1.32064100066692,8.24977924893541,32.2300274856521,1.41393668738842e-15,1.0432930897235e-14,"MYC"
"Endogenous_MMP9_NM_004994.2","Endogenous","MMP9","NM_004994.2",FALSE,NA,0.19386730573305,1.53117357812347,1.33730627239042,3.00021578699165,3.1940830927247,7.72928822798109,32.0995437527448,1.57887497386828e-15,1.15379325013451e-14,"MMP9"
"Endogenous_S100A8_NM_002964.3","Endogenous","S100A8","NM_002964.3",FALSE,NA,-0.0479493675581377,-1.36490274793287,-1.31695338037474,5.01390483079394,4.9659554632358,11.7508773880885,31.9580514654746,1.77992124303547e-15,1.28832394733996e-14,"S100A8"
"Endogenous_SERPINB9_NM_004155.3","Endogenous","SERPINB9","NM_004155.3",FALSE,NA,0.0526611670400827,0.952538985669117,0.899877818629034,1.56551449156812,1.6181756586082,7.2142730064209,31.9443909015033,1.80065880482417e-15,1.2910383883645e-14,"SERPINB9"
"Endogenous_NFKBIA_NM_020529.1","Endogenous","NFKBIA","NM_020529.1",FALSE,NA,0.184872041098926,0.345884197033843,0.161012155934918,-0.803098082058341,-0.618226040959415,10.5128197622249,31.515124669719,2.59402345149042e-15,1.84248394685301e-14,"NFKBIA"
"Endogenous_MIF_NM_002415.1","Endogenous","MIF","NM_002415.1",FALSE,NA,-0.169941069757463,-0.38981095494789,-0.219869885190427,0.813823812966294,0.643882743208831,10.2177874775942,31.4396047576271,2.76667876376722e-15,1.94692209302138e-14,"MIF"
"Endogenous_TREM2_NM_018965.3","Endogenous","TREM2","NM_018965.3",FALSE,NA,-1.11878307589522,-0.195026992327104,0.923756083568116,2.43828420539685,1.31950112950162,4.33007642474916,31.1197711417524,3.63736596093503e-15,2.53614507367947e-14,"TREM2"
"Endogenous_FCRL3_NM_052939.3","Endogenous","FCRL3","NM_052939.3",FALSE,NA,-0.118003940550238,1.27010334321717,1.3881072837674,2.47528748456503,2.35728354401479,4.40857913920013,30.4644906376178,6.3947673400526e-15,4.41820288949089e-14,"FCRL3"
"Endogenous_CD52_NM_001803.2","Endogenous","CD52","NM_001803.2",FALSE,NA,0.351482472137111,1.26799343667939,0.916510964542276,1.91124496093692,2.26272743307403,8.55243669432138,30.4421398906355,6.5195923439914e-15,4.46386502831843e-14,"CD52"
"Endogenous_FEM1C_NM_020177.2","Endogenous","FEM1C","NM_020177.2",FALSE,NA,0.347885242834713,0.181267059970827,-0.166618182863886,-0.765527366235686,-0.417642123400973,7.30941461560102,30.1014439260404,8.76008986021209e-15,5.9443466908582e-14,"FEM1C"
"Endogenous_KLF4_NM_004235.4","Endogenous","KLF4","NM_004235.4",FALSE,NA,-0.0507283241736616,-0.451022825302106,-0.400294501128444,-1.97368025635,-2.02440858052366,9.99650386452785,29.909959392674,1.0348304229781e-14,6.95992142887925e-14,"KLF4"
"Endogenous_CTLA4_NM_005214.3","Endogenous","CTLA4","NM_005214.3",FALSE,NA,0.0963860816831499,1.14679202924092,1.05040594755777,2.37471052579403,2.47109660747718,6.49403613476333,29.8796828623974,1.06249655240384e-14,7.08331034935894e-14,"CTLA4"
"Endogenous_NCF2_NM_000433.3","Endogenous","NCF2","NM_000433.3",FALSE,NA,-0.329879792141435,-0.0425359737940321,0.287343818347403,1.37977968922543,1.04989989708399,7.40597879197549,29.6094629453839,1.34524418199304e-14,8.89030937664966e-14,"NCF2"
"Endogenous_COL14A1_NM_021110.1","Endogenous","COL14A1","NM_021110.1",FALSE,NA,0.223090522082349,-1.03138810732615,-1.2544786294085,-2.24556306391603,-2.02247254183368,8.11591701877972,29.5625083872316,1.40166904236953e-14,9.18334889828313e-14,"COL14A1"
"Endogenous_B4GALT4_NM_003778.3","Endogenous","B4GALT4","NM_003778.3",FALSE,NA,0.436083056308519,0.0447728829302667,-0.391310173378252,-1.11256373383093,-0.676480677522407,5.74764310341689,29.540305103557,1.42918167772957e-14,9.2835732912348e-14,"B4GALT4"
"Endogenous_GPR65_NM_003608.2","Endogenous","GPR65","NM_003608.2",FALSE,NA,0.207557488863559,0.916533027321695,0.708975538458136,1.67151284369773,1.87907033256129,4.8944472720311,29.4463666994589,1.55178662939267e-14,9.99455795202056e-14,"GPR65"
"Endogenous_PDE4A_NM_006202.2","Endogenous","PDE4A","NM_006202.2",FALSE,NA,-0.32270830901832,0.282494913322225,0.605203222340545,1.13909326255362,0.816384953535295,6.63105178876648,29.3899290735283,1.63053066650241e-14,1.04134731642171e-13,"PDE4A"
"Endogenous_SEMA4B_NM_020210.3","Endogenous","SEMA4B","NM_020210.3",FALSE,NA,-0.931512656211742,-0.939245434447312,-0.00773277823556917,1.28567167306303,0.354159016851284,7.62099357243588,29.0710640382872,2.15820780639615e-14,1.36686494405089e-13,"SEMA4B"
"Endogenous_IL17RA_NM_014339.4","Endogenous","IL17RA","NM_014339.4",FALSE,NA,-0.259860654479278,0.12298646130197,0.382847115781248,0.864722984794946,0.604862330315669,7.99795407859901,28.9742176426347,2.35060829486181e-14,1.47641512735122e-13,"IL17RA"
"Endogenous_LAG3_NM_002286.5","Endogenous","LAG3","NM_002286.5",FALSE,NA,0.0119814293986904,1.28649958852471,1.27451815912602,2.28774097272908,2.29972240212777,4.89264920816142,28.9324653870314,2.43884516945174e-14,1.51928059736338e-13,"LAG3"
"Endogenous_PTPRC_NM_080923.2","Endogenous","PTPRC","NM_080923.2",FALSE,NA,0.321147557994113,1.16338633794642,0.842238779952309,1.38574069134125,1.70688824933536,6.76214595333744,28.9013816936463,2.50671384714492e-14,1.54886384051231e-13,"PTPRC"
"Endogenous_IL2RA_NM_000417.1","Endogenous","IL2RA","NM_000417.1",FALSE,NA,-0.210818680983549,0.665926811063932,0.876745492047482,2.61245347161486,2.40163479063131,6.2461956281105,28.7630797198841,2.8327256459691e-14,1.73618668623912e-13,"IL2RA"
"Endogenous_CD70_NM_001252.2","Endogenous","CD70","NM_001252.2",FALSE,NA,-0.442710961287355,0.518287898248809,0.960998859536164,2.17778426498945,1.73507330370209,4.50819241036481,28.7076953107447,2.97506830214708e-14,1.80884152770542e-13,"CD70"
"Endogenous_FSCN1_NM_003088.2","Endogenous","FSCN1","NM_003088.2",FALSE,NA,-0.42329181814647,-0.221771839238062,0.201519978908408,1.4822829557523,1.05899113760583,7.84355187625047,28.2886543774846,4.31638254204938e-14,2.60353232695042e-13,"FSCN1"
"Endogenous_HRAS_NM_005343.2","Endogenous","HRAS","NM_005343.2",FALSE,NA,0.859660124420164,-0.0889741633508319,-0.948634287770996,-1.13625888055747,-0.276598756137311,6.25101352432284,28.0211660191643,5.47994530980424e-14,3.27933735074899e-13,"HRAS"
"Endogenous_TNFRSF4_NM_003327.3","Endogenous","TNFRSF4","NM_003327.3",FALSE,NA,-0.430967930287318,0.351671290826475,0.782639221113793,2.09903310266685,1.66806517237953,4.18799297481437,28.0119119836371,5.52546904279611e-14,3.28074724416019e-13,"TNFRSF4"
"Endogenous_HLA-DPA1_NM_033554.2","Endogenous","HLA-DPA1","NM_033554.2",FALSE,NA,-0.197876723521528,0.672815427743851,0.870692151265379,1.7485443026709,1.55066757914938,10.8637286462151,27.9714732158843,5.72895061743257e-14,3.37519571259593e-13,"HLA-DPA1"
"Endogenous_IL10RA_NM_001558.2","Endogenous","IL10RA","NM_001558.2",FALSE,NA,0.147234101351295,0.68780158640465,0.540567485053355,1.43785141506015,1.58508551641144,7.77615973191163,27.7614167591839,6.91511642045008e-14,4.04268344580159e-13,"IL10RA"
"Endogenous_ITGA4_NM_000885.4","Endogenous","ITGA4","NM_000885.4",FALSE,NA,0.0738137953422351,0.736631836195729,0.662818040853494,1.70179703346272,1.77561082880495,6.08380550234162,27.6288756335855,7.78911233952428e-14,4.5188743343805e-13,"ITGA4"
"Endogenous_FASN_NM_004104.4","Endogenous","FASN","NM_004104.4",FALSE,NA,0.685860562000522,-0.327601773349379,-1.0134623353499,-2.59259346124688,-1.90673289924636,8.25684698180404,27.4521635717101,9.13166319419936e-14,5.2576242633269e-13,"FASN"
"Endogenous_SMAD7_NM_005904.2","Endogenous","SMAD7","NM_005904.2",FALSE,NA,-0.296751600011476,0.42524167653723,0.721993276548707,1.03241237270505,0.735660772693569,7.65304568780381,27.3129353403986,1.03533721114767e-13,5.91621263512953e-13,"SMAD7"
"Endogenous_TLR9_NM_017442.2","Endogenous","TLR9","NM_017442.2",FALSE,NA,-0.406022621865665,0.525211317526417,0.931233939392083,1.80689301626331,1.40087039439764,3.75343231092744,27.2840145809915,1.06272900390613e-13,6.0274182311094e-13,"TLR9"
"Endogenous_SP4_NM_003112.3","Endogenous","SP4","NM_003112.3",FALSE,NA,0.0769549501838114,0.675167999439543,0.598213049255731,0.00447454240755363,0.081429492591365,5.78347830188274,27.1912538313074,1.15565346213927e-13,6.50590097204328e-13,"SP4"
"Endogenous_HLA-DMA_NM_006120.3","Endogenous","HLA-DMA","NM_006120.3",FALSE,NA,0.0794382404640022,0.673961976004863,0.594523735540861,1.19591326757893,1.27535150804293,8.61984578515474,27.0772840507723,1.28121152968124e-13,7.15971148939516e-13,"HLA-DMA"
"Endogenous_AIF1_NM_032955.1","Endogenous","AIF1","NM_032955.1",FALSE,NA,-0.522504197229552,0.147134693225475,0.669638890455027,1.56286453515585,1.04036033792629,7.65838750322503,26.9525380232963,1.43460062512185e-13,7.95836843133287e-13,"AIF1"
"Endogenous_TLR1_NM_003263.3","Endogenous","TLR1","NM_003263.3",FALSE,NA,0.0135971124290171,0.592194125349008,0.578597012919991,1.0795771691124,1.09317428154142,6.45306291732644,26.771896534395,1.69043287255591e-13,9.30963031262673e-13,"TLR1"
"Endogenous_ALCAM_NM_001627.3","Endogenous","ALCAM","NM_001627.3",FALSE,NA,0.408052284236684,0.250018897730526,-0.158033386506157,-1.35972163741157,-0.951669353174887,6.96487067240294,26.7099229826689,1.78850149327288e-13,9.77885708552079e-13,"ALCAM"
"Endogenous_BCL2_NM_000657.2","Endogenous","BCL2","NM_000657.2",FALSE,NA,-0.269747598895252,0.575887727330429,0.845635326225681,0.503072447903312,0.23332484900806,7.51252176684363,26.6427637734501,1.90131470263322e-13,1.03214226714375e-12,"BCL2"
"Endogenous_SMARCD3_NM_001003801.1","Endogenous","SMARCD3","NM_001003801.1",FALSE,NA,-1.14061057158952,-0.62640651337195,0.514204058217566,1.16415162524179,0.0235410536522771,5.70649766590948,26.5993294808128,1.97809739965096e-13,1.06620852747144e-12,"SMARCD3"
"Endogenous_PDCD1_NM_005018.2","Endogenous","PDCD1","NM_005018.2",FALSE,NA,0.11451443338866,1.02984272000524,0.915328286616579,1.86383426390479,1.97834869729345,3.33911220203645,26.5633651800121,2.04405336842391e-13,1.09400039436773e-12,"PDCD1"
"Endogenous_IDO1_NM_002164.3","Endogenous","IDO1","NM_002164.3",FALSE,NA,-0.512165260370836,1.08038638604451,1.59255164641534,2.80794647482676,2.29578121445592,5.9055844060107,26.551149925254,2.06695975880259e-13,1.09852406761536e-12,"IDO1"
"Endogenous_GK5_NM_001039547.2","Endogenous","GK5","NM_001039547.2",FALSE,NA,0.201859262388161,-0.158630495821942,-0.360489758210103,-1.31160554565252,-1.10974628326436,7.07721216278205,26.4952851979254,2.17508727562997e-13,1.14796272880471e-12,"GK5"
"Endogenous_TNFAIP3_NM_006290.2","Endogenous","TNFAIP3","NM_006290.2",FALSE,NA,-0.168377219004153,0.615628545179986,0.784005764184139,-0.610286574348754,-0.778663793352907,8.02857109869288,26.481418335644,2.20280561137191e-13,1.15457397561562e-12,"TNFAIP3"
"Endogenous_IFNAR2_NM_000874.3","Endogenous","IFNAR2","NM_000874.3",FALSE,NA,0.0534870551191258,0.461066242382578,0.407579187263452,1.03305639422824,1.08654344934736,7.76216905912823,26.3316883725136,2.52595814702412e-13,1.31488232310845e-12,"IFNAR2"
"Endogenous_NFATC2_NM_012340.3","Endogenous","NFATC2","NM_012340.3",FALSE,NA,-0.468319351794055,0.345785670645294,0.81410502243935,0.636232853820153,0.167913502026098,7.51083075821833,26.21340544348,2.81500211670722e-13,1.45537524401189e-12,"NFATC2"
"Endogenous_COL4A2_NM_001846.2","Endogenous","COL4A2","NM_001846.2",FALSE,NA,1.15949713740472,0.02414004537866,-1.13535709202606,-0.742858835733697,0.416638301671019,7.85689437728469,26.1768233547145,2.91103105029722e-13,1.49485378258506e-12,"COL4A2"
"Endogenous_IL12B_NM_002187.2","Endogenous","IL12B","NM_002187.2",FALSE,NA,-0.669147324753941,0.294496944119615,0.963644268873556,1.9049249785803,1.23577765382636,3.44901370887366,26.0007885324992,3.42179894094636e-13,1.74534711081828e-12,"IL12B"
"Endogenous_ADAMTS9-AS2_NR_038264.1","Endogenous","ADAMTS9-AS2","NR_038264.1",FALSE,NA,0.55238727671043,0.174874574255686,-0.377512702454745,-1.97001662729706,-1.41762935058663,3.95545369257626,25.8260221389469,4.0191028867037e-13,2.02614205187195e-12,"ADAMTS9-AS2"
"Endogenous_MOK_NM_014226.2","Endogenous","MOK","NM_014226.2",FALSE,NA,0.04120499926593,-0.206100482404967,-0.247305481670897,-1.17597320585442,-1.13476820658849,5.20316919867546,25.8242632282481,4.02562433990349e-13,2.02614205187195e-12,"MOK"
"Endogenous_FAF1_NM_007051.2","Endogenous","FAF1","NM_007051.2",FALSE,NA,0.0293164565294912,-0.172187188096846,-0.201503644626337,-0.709853135969974,-0.680536679440483,7.83236985947263,25.7240445201978,4.41551580723729e-13,2.20775790361864e-12,"FAF1"
"Endogenous_CBR1_NM_001757.2","Endogenous","CBR1","NM_001757.2",FALSE,NA,0.557511038771514,-0.184748421323581,-0.742259460095095,-0.851033178195742,-0.293522139424228,8.57088156314972,25.3610466712948,6.17844618954937e-13,3.06903209415524e-12,"CBR1"
"Endogenous_CCL19_NM_006274.2","Endogenous","CCL19","NM_006274.2",FALSE,NA,-0.747680641257517,0.68457900134484,1.43225964260236,3.24063711479347,2.49295647353595,10.098279308326,25.3306142297372,6.35543179426172e-13,3.13644685950578e-12,"CCL19"
"Endogenous_PTGDS_NM_000954.5","Endogenous","PTGDS","NM_000954.5",FALSE,NA,-1.217627468111,0.388486105760569,1.60611357387157,1.0529703468549,-0.164657121256107,9.01207872804592,25.1379913642738,7.6016035951449e-13,3.72723789181299e-12,"PTGDS"
"Endogenous_BIRC5_NM_001168.2","Endogenous","BIRC5","NM_001168.2",FALSE,NA,-0.0228957015456448,-0.395122546708738,-0.372226845163093,1.51774661058695,1.49485090904131,6.40529710607849,25.1001994571053,7.87383974754868e-13,3.83597321034423e-12,"BIRC5"
"Endogenous_CSF1R_NM_005211.2","Endogenous","CSF1R","NM_005211.2",FALSE,NA,0.165643228746643,0.554396396539269,0.388753167792625,1.2186247450251,1.38426797377175,6.02639921817973,24.9167218381773,9.3431671314847e-13,4.52280701906266e-12,"CSF1R"
"Endogenous_PTPN14_NM_005401.4","Endogenous","PTPN14","NM_005401.4",FALSE,NA,0.252595870065587,-0.137121806820025,-0.389717676885612,-1.38051965212381,-1.12792378205822,7.55106434151814,24.6207632506828,1.23244689878202e-12,5.92822558907806e-12,"PTPN14"
"Endogenous_HDAC9_NM_014707.1","Endogenous","HDAC9","NM_014707.1",FALSE,NA,-0.0558716366191492,0.822231383447303,0.878103020066452,0.647831101331851,0.591959464712702,6.24238651964508,24.2669857846399,1.71874781559728e-12,8.2153983638612e-12,"HDAC9"
"Endogenous_ADAM19_NM_023038.3","Endogenous","ADAM19","NM_023038.3",FALSE,NA,0.19436175001677,0.830812983133318,0.636451233116547,2.04032607078005,2.23468782079682,5.98232933495568,24.1566951483048,1.90718855012837e-12,9.05914561310974e-12,"ADAM19"
"Endogenous_GRN_NM_002087.2","Endogenous","GRN","NM_002087.2",FALSE,NA,0.0136480267691113,-0.124587905497652,-0.138235932266763,0.758658720246556,0.772306747015667,10.5095965861121,23.9993454777674,2.21298286403913e-12,1.04463787370791e-11,"GRN"
"Endogenous_ANXA4_NM_001153.2","Endogenous","ANXA4","NM_001153.2",FALSE,NA,0.297192842916089,-0.323296140176884,-0.620488983092973,-0.772326689625291,-0.475133846709202,8.19991843946027,23.8277536083011,2.60361142976179e-12,1.22144733741911e-11,"ANXA4"
"Endogenous_KRBA1_NM_032534.2","Endogenous","KRBA1","NM_032534.2",FALSE,NA,-0.23268790081194,-0.14631622546213,0.0863716753498096,1.0661074225523,0.833419521740363,5.47156019780955,23.8012326727057,2.66995151550564e-12,1.24488536919281e-11,"KRBA1"
"Endogenous_IL18_NM_001562.2","Endogenous","IL18","NM_001562.2",FALSE,NA,1.10343891824497,0.0824205598234009,-1.02101835842157,-1.779250008565,-0.675811090320028,7.78347247792504,23.726060147075,2.86747062373302e-12,1.32489533537875e-11,"IL18"
"Endogenous_CXCR5_NM_001716.3","Endogenous","CXCR5","NM_001716.3",FALSE,NA,-0.624609743147344,0.549344191201905,1.17395393434925,2.04472147726041,1.42011173411306,2.86039947805395,23.7227807656051,2.8764175044407e-12,1.32489533537875e-11,"CXCR5"
"Endogenous_CCR4_NM_005508.4","Endogenous","CCR4","NM_005508.4",FALSE,NA,-0.33188359196269,0.798954441571182,1.13083803353387,2.71742919866511,2.38554560670242,6.81254419496795,23.6659039018221,3.036179002473e-12,1.3900578565539e-11,"CCR4"
"Endogenous_COASY_NM_025233.5","Endogenous","COASY","NM_025233.5",FALSE,NA,-0.721576464117156,-0.212980856987439,0.508595607129717,1.25329755748575,0.531721093368597,5.22986239674431,23.4850248555974,3.60672428856921e-12,1.64138350857042e-11,"COASY"
"Endogenous_CD1B_NM_001764.2","Endogenous","CD1B","NM_001764.2",FALSE,NA,-0.576931834262163,0.370121011567504,0.947052845829668,2.58153778266868,2.00460594840652,5.71805327697434,23.4256758674637,3.81675358627115e-12,1.72662662236076e-11,"CD1B"
"Endogenous_SERPINB2_NM_002575.1","Endogenous","SERPINB2","NM_002575.1",FALSE,NA,0.105037926575053,-0.58750341457633,-0.692541341151384,-1.89425807102819,-1.78922014445313,6.92718713454028,23.3803403331954,3.9855250618362e-12,1.79230712839971e-11,"SERPINB2"
"Endogenous_VAV1_NM_005428.2","Endogenous","VAV1","NM_005428.2",FALSE,NA,0.356498909487089,0.903972204017131,0.547473294530041,1.14608829497836,1.50258720446545,5.79748131690236,23.3532175388302,4.09009875346151e-12,1.82851473684162e-11,"VAV1"
"Endogenous_CXCR6_NM_006564.1","Endogenous","CXCR6","NM_006564.1",FALSE,NA,0.359148492433222,1.09242620257676,0.733277710143534,2.28426395194385,2.64341244437707,5.0923465318512,23.1982773190564,4.74324383256574e-12,2.10810837002922e-11,"CXCR6"
"Endogenous_PRDX3_NM_014098.3","Endogenous","PRDX3","NM_014098.3",FALSE,NA,0.636298630136181,0.236758727938586,-0.399539902197595,-1.25088595137918,-0.614587321243,8.11810418764108,22.9963233825504,5.7565147993285e-12,2.54357630668004e-11,"PRDX3"
"Endogenous_CXCL11_NM_005409.4","Endogenous","CXCL11","NM_005409.4",FALSE,NA,-0.692823500630789,1.37786742867721,2.070690929308,3.65288702482123,2.96006352419044,5.29218724368368,22.9756157571804,5.87212626573916e-12,2.57966240575824e-11,"CXCL11"
"Endogenous_CTSD_NM_001909.3","Endogenous","CTSD","NM_001909.3",FALSE,NA,-0.160205861876928,-0.513469467852273,-0.353263605975345,0.657997721449421,0.497791859572493,10.9816399898201,22.8111634539181,6.87813447513806e-12,3.00424264431317e-11,"CTSD"
"Endogenous_CCR5_NM_000579.1","Endogenous","CCR5","NM_000579.1",FALSE,NA,0.252221038764155,0.802020084323622,0.549799045559467,2.09376357927215,2.3459846180363,5.03806891471564,22.7356336476854,7.39720331585013e-12,3.21249972574063e-11,"CCR5"
"Endogenous_CD274_NM_014143.3","Endogenous","CD274","NM_014143.3",FALSE,NA,-0.462009353426563,0.409778084843174,0.871787438269737,2.15898498827568,1.69697563484912,4.44350086809807,22.6314598931587,8.17908869023444e-12,3.53187920714669e-11,"CD274"
"Endogenous_BTK_NM_000061.1","Endogenous","BTK","NM_000061.1",FALSE,NA,-0.0778415955020693,0.407188363794504,0.485029959296573,1.04557371635532,0.967732120853254,5.51171317948744,22.6021212312883,8.41408084795338e-12,3.61282567482744e-11,"BTK"
"Endogenous_CX3CR1_NM_001337.3","Endogenous","CX3CR1","NM_001337.3",FALSE,NA,0.555919630642819,1.08574160405422,0.529821973411402,0.50838440383161,1.06430403447443,5.33048237777696,22.5298612955655,9.02252552498739e-12,3.85231426909574e-11,"CX3CR1"
"Endogenous_PSMB8_NM_004159.4","Endogenous","PSMB8","NM_004159.4",FALSE,NA,-0.152970838737037,0.227372687187719,0.380343525924756,1.0822589223907,0.929288083653663,9.27061815296021,22.4721700280944,9.54024477348708e-12,4.05060671946937e-11,"PSMB8"
"Endogenous_MAP2K4_NM_003010.2","Endogenous","MAP2K4","NM_003010.2",FALSE,NA,0.132236774979074,-0.0387679864041397,-0.171004761383214,-0.810116321165149,-0.677879546186074,7.05760594015234,22.4575543406874,9.67612905431406e-12,4.07674022738092e-11,"MAP2K4"
"Endogenous_ZMPSTE24_NM_005857.3","Endogenous","ZMPSTE24","NM_005857.3",FALSE,NA,0.419546771945432,-0.0785793034472659,-0.498126075392697,-1.09382179843127,-0.674275026485841,7.13677677543901,22.4509194538819,9.73846149791032e-12,4.07674022738092e-11,"ZMPSTE24"
"Endogenous_PLAU_NM_002658.2","Endogenous","PLAU","NM_002658.2",FALSE,NA,-0.0129066588955515,-0.0734247791712157,-0.0605181202756642,1.42834105286897,1.41543439397342,7.75386940753327,22.4483489385148,9.76272001820168e-12,4.07674022738092e-11,"PLAU"
"Endogenous_BIRC3_NM_182962.2","Endogenous","BIRC3","NM_182962.2",FALSE,NA,-0.076103776876538,0.953818491684922,1.02992226856146,1.179854592472,1.10375081559546,8.36049777753969,22.2464987964744,1.18725552754239e-11,4.93067869361865e-11,"BIRC3"
"Endogenous_CD86_NM_175862.3","Endogenous","CD86","NM_175862.3",FALSE,NA,-0.201951716679035,0.432792116681992,0.634743833361028,1.44073672840286,1.23878501172382,5.04537134113477,22.184640684005,1.2607692175041e-11,5.20752502882129e-11,"CD86"
"Endogenous_EIF4EBP2_NM_004096.4","Endogenous","EIF4EBP2","NM_004096.4",FALSE,NA,0.0862032893007001,-0.231635601751874,-0.317838891052574,-0.679893391437343,-0.593690102136643,8.51890997851174,22.1506096383843,1.30316645397924e-11,5.35354867580659e-11,"EIF4EBP2"
"Endogenous_MET_NM_001127500.1","Endogenous","MET","NM_001127500.1",FALSE,NA,-0.319941154413577,-0.567676800753744,-0.247735646340167,-1.19286923342811,-1.51281038784169,5.33708011675259,22.0850934916028,1.38891050197251e-11,5.67511818010272e-11,"MET"
"Endogenous_STAT1_NM_139266.1","Endogenous","STAT1","NM_139266.1",FALSE,NA,-0.192303553278379,0.842841670105457,1.03514522338384,1.70180511359282,1.50950156031444,10.0072312579156,21.8723845105652,1.70887135460819e-11,6.94514561231136e-11,"STAT1"
"Endogenous_MAPK13_NM_002754.3","Endogenous","MAPK13","NM_002754.3",FALSE,NA,0.316559851864135,-0.478000625277911,-0.794560477142046,-0.80253731816692,-0.485977466302785,8.43086041808394,21.8132212703966,1.81051661498689e-11,7.31910972015978e-11,"MAPK13"
"Endogenous_CD68_NM_001251.2","Endogenous","CD68","NM_001251.2",FALSE,NA,0.362759462503689,0.188123543381609,-0.17463591912208,1.22778191785284,1.59054138035653,8.15685985288416,21.7696385478421,1.88930278859795e-11,7.59719639859492e-11,"CD68"
"Endogenous_KIF20A_NM_005733.2","Endogenous","KIF20A","NM_005733.2",FALSE,NA,-0.126020919777659,-0.429014786598685,-0.302993866821026,1.47788416317384,1.35186324339618,4.53072645815357,21.5850735444224,2.2634712364284e-11,9.05388494571362e-11,"KIF20A"
"Endogenous_BTLA_NM_181780.2","Endogenous","BTLA","NM_181780.2",FALSE,NA,0.16213284168434,1.1925707097002,1.03043786801586,1.18217034658632,1.34430318827066,5.0071397952403,21.5732301932872,2.28990738416982e-11,9.09791952356151e-11,"BTLA"
"Endogenous_TSPAN8_NM_004616.2","Endogenous","TSPAN8","NM_004616.2",FALSE,NA,0.358189312211489,-0.00102883907761342,-0.359218151289102,-2.83047359631188,-2.4722842841004,5.08291301252241,21.5663113128511,2.30549620615076e-11,9.09791952356151e-11,"TSPAN8"
"Endogenous_CSF1_NM_000757.4","Endogenous","CSF1","NM_000757.4",FALSE,NA,0.880136910545538,0.754617652056536,-0.125519258489002,-0.957056066067193,-0.0769191555216553,6.05672580504132,21.5641478622299,2.31039272111496e-11,9.09791952356151e-11,"CSF1"
"Endogenous_CDC20_NM_001255.2","Endogenous","CDC20","NM_001255.2",FALSE,NA,0.887210916619265,-0.327199593808819,-1.21441051042808,-0.317163928455227,0.570046988164037,5.62971823608475,21.3218047594883,2.93147684682763e-11,1.14841361009742e-10,"CDC20"
